"H40-BPAR-6","CASEID","FAM-1B","FAM-2A","HGC-MOTHER","HGC-FATHER","FAM-28A","R_REL-1_COL","R_REL-3","Q9-72","Q3-3","Q3-4","MIL-6","Q13-5","SAMPLE_ID","SAMPLE_RACE","SAMPLE_SEX","URBAN-RURAL","MARSTAT-KEY","FAMSIZE","TNFI_TRUNC","POVSTATUS","DELIN-1","DELIN-3","DELIN-4","DELIN-5","DELIN-6","DELIN-7","DELIN-8","DELIN-9","DELIN-10","DELIN-11","DELIN-12","DELIN-13","DELIN-14","DELIN-15","DELIN-18","POLICE-1","POLICE-6","POLICE-7","Q12-4","DRUG-22","DRUG-26","DRUG-32"
0,126,20,1,14,15,7,7,2,0,14,13,0,400,1,3,1,1,0,4,30000,0,-4,-4,0,0,0,0,0,0,3,0,6,2,1,0,0,1,0,0,0,0,0,0
-4,127,19,1,12,12,1,2,2,0,11,10,0,400,1,3,1,1,0,4,15000,0,-4,-4,3,0,0,3,0,0,2,0,4,2,0,0,0,0,1,1,-4,1,1,1
1,128,20,1,10,12,-3,7,2,0,13,12,0,7800,5,3,2,1,0,3,-2,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,129,18,1,13,14,3,7,5,0,12,11,0,400,1,3,1,1,0,6,45000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,130,19,2,0,-2,7,9,6,0,13,12,0,0,6,3,2,1,0,1,0,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-5,-5,-5,-5
-4,131,19,1,13,15,10,9,6,0,12,12,0,0,6,3,2,1,0,1,0,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-5,-5,-5,-5
-4,132,19,2,-2,14,5,9,6,0,12,12,0,0,6,3,2,1,0,1,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,133,16,1,10,11,4,7,4,0,10,9,-4,-4,5,3,2,1,0,4,25000,0,0,6,1,3,0,0,0,0,3,0,6,1,0,0,0,0,-4,-4,2,0,0,0
-4,134,17,1,9,12,5,7,1,0,12,11,0,-4,1,3,1,1,0,6,-3,-3,-4,-4,2,3,0,2,0,0,2,0,6,4,5,2,0,1,0,0,3,0,1,0
1,135,14,1,9,12,5,7,1,0,9,-3,-4,-4,1,3,1,1,0,6,-3,-3,0,4,1,1,0,1,0,0,0,0,6,1,0,0,0,1,0,0,2,0,0,0
1,136,21,1,-2,12,1,3,1,0,12,12,0,0,5,3,2,1,0,3,-2,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,137,17,1,13,16,4,7,5,0,12,11,0,-4,5,3,2,1,0,7,40000,0,-4,-4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,-4,-4,3,0,0,0
1,138,16,1,14,16,4,7,5,0,11,10,-4,-4,5,3,2,1,0,7,40000,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,139,15,1,16,16,4,7,5,0,10,9,-4,-4,1,3,1,1,0,7,40000,0,0,4,0,0,0,1,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0
1,140,20,1,15,12,1,7,5,0,15,14,0,1000,5,3,2,1,0,4,36000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,141,16,1,12,16,2,9,4,0,11,10,-4,-4,5,3,2,1,0,3,29000,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,142,19,1,9,10,3,7,3,0,12,12,0,7500,1,3,1,1,0,5,17000,0,-4,-4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-4,-4,3,0,0,0
1,143,17,1,10,10,3,7,3,0,12,11,0,-4,5,3,2,1,0,5,17000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,144,14,1,9,10,3,7,5,0,9,8,-4,-4,5,3,2,1,0,5,17000,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,145,16,1,12,12,3,7,2,0,11,10,-4,-4,1,3,1,1,0,6,12000,0,0,1,-1,0,1,1,0,0,1,0,1,0,3,0,0,0,-4,-4,0,1,0,0
1,146,15,1,12,12,3,7,5,0,9,8,-4,-4,1,3,1,1,0,6,12000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,2,0,0,0
0,147,17,1,10,12,0,9,3,0,12,11,0,-4,5,3,2,1,0,3,22000,0,-4,-4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4,-4,1,0,0,0
1,148,16,1,12,12,2,2,2,0,10,9,-4,-4,1,3,1,1,0,5,22000,0,0,3,3,0,0,0,0,0,3,0,2,0,0,0,0,0,-4,-4,0,0,0,0
1,149,15,1,11,12,2,2,4,0,9,8,-4,-4,5,3,2,1,0,5,22000,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0
1,150,19,1,12,14,0,7,4,0,12,12,0,4300,1,3,1,1,0,3,35000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,3,0,0,0
-4,151,21,1,12,12,2,7,2,0,12,12,0,7000,5,3,2,1,0,5,35000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,2,0,0,0
1,152,17,1,12,12,2,7,5,0,12,11,0,-4,5,3,2,1,0,5,35000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,153,16,1,12,13,2,7,2,0,10,9,-4,-4,5,3,2,1,0,4,25000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,154,14,1,12,12,2,7,1,0,9,8,-4,-4,5,3,2,1,0,4,25000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,155,15,1,12,12,3,7,2,0,10,9,-4,-4,1,3,1,1,0,6,18000,0,2,6,5,5,0,3,0,2,4,3,6,5,3,3,0,0,-4,-4,6,1,1,0
1,156,21,1,12,17,4,7,1,0,12,11,0,0,1,3,1,1,0,3,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0
-2,157,17,1,12,16,2,7,5,0,11,10,0,-4,5,3,2,1,0,5,35000,0,0,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,-4,-4,0,0,0,0
1,158,20,1,12,16,2,7,5,0,15,14,0,5000,5,3,2,1,0,5,35000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,159,18,1,12,16,2,7,5,0,13,12,0,3700,5,3,2,1,0,5,35000,0,-4,-4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4,-4,0,0,0,0
1,160,19,1,8,8,3,7,3,0,13,12,0,3050,5,3,2,1,0,5,17000,0,-4,-4,2,0,4,1,0,0,0,0,4,5,0,0,0,0,-4,-4,4,0,0,0
1,161,17,1,-2,7,3,7,5,0,11,10,0,-4,5,3,2,1,0,5,17000,0,-4,-4,2,0,0,0,0,0,2,1,6,6,0,1,0,1,1,0,3,1,0,0
1,162,17,1,16,17,2,3,4,0,12,11,0,-4,1,3,1,1,0,4,24000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,1,0,0
-4,163,16,1,16,18,2,3,3,0,11,10,-4,-4,1,3,1,1,0,4,24000,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-4,-4,6,1,0,0
1,164,19,1,12,12,3,7,2,0,12,12,0,5000,5,3,2,1,0,3,-2,-3,-4,-4,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,3,-5,-5,-5
1,165,18,1,10,12,3,7,2,0,12,11,0,2000,5,3,2,1,0,4,20000,0,-4,-4,0,0,3,0,0,0,1,0,2,2,0,0,0,0,-4,-4,0,0,0,0
1,166,17,1,10,12,3,7,1,0,11,10,0,-4,1,3,1,1,0,5,20000,0,-4,-4,5,4,5,3,1,0,3,1,4,4,0,0,3,1,0,0,2,1,0,0
1,167,19,1,12,12,4,7,4,0,12,12,0,2000,5,3,2,1,0,4,-2,-3,-4,-4,-1,-1,-1,0,1,0,4,0,6,0,3,0,0,0,-4,-4,3,1,0,0
-4,168,17,1,6,10,4,1,2,0,11,10,0,-4,3,2,1,1,0,6,3874,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-5,0,0,0
-4,169,16,1,6,10,4,1,6,0,10,9,-4,-4,7,2,2,1,0,6,3874,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-5,0,0,0
1,170,22,2,12,8,1,9,2,0,15,14,0,4000,5,3,2,1,0,2,-2,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,3,0,0,0
1,171,17,2,13,12,0,9,1,0,11,10,0,-4,1,3,1,1,0,3,-1,-3,-4,-4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,-4,-4,2,0,0,0
0,172,21,1,12,-2,9,7,2,0,9,9,0,0,6,3,2,1,0,1,3162,0,-4,-4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,-4,0,0,0
-4,173,16,1,10,7,2,4,1,0,10,9,-4,-4,1,3,1,1,0,4,5000,1,0,0,0,0,0,0,1,0,3,0,5,0,0,0,1,1,0,0,-5,1,0,-3
1,174,18,1,13,12,1,7,2,0,13,12,0,2000,8,1,2,1,0,5,30000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,1,1,0,0
-4,175,21,1,12,9,2,8,1,0,14,13,0,3300,5,3,2,1,0,1,6600,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,1,0,0
-4,176,19,1,12,12,2,8,2,0,14,13,0,1500,5,3,2,1,0,5,-2,-3,-4,-4,0,0,5,0,0,0,0,0,6,5,1,0,0,1,0,0,-4,1,1,0
-4,177,18,1,12,12,2,8,1,0,11,11,0,900,1,3,1,1,0,3,8813,0,-4,-4,0,2,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0
1,178,20,1,12,14,2,7,2,0,12,12,0,7400,1,3,1,1,0,4,-2,-3,-4,-4,2,0,0,0,0,0,3,3,4,0,0,0,0,1,0,0,2,1,0,0
1,179,20,1,11,12,2,7,2,0,12,12,0,6600,5,3,2,1,0,2,10000,0,-4,-4,0,1,3,0,0,0,1,0,3,0,0,0,0,0,-4,-4,0,0,0,0
1,180,21,1,12,16,4,7,5,1,14,14,0,0,5,3,2,1,1,3,18698,0,-4,-4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-4,-4,-4,0,0,0
0,181,20,1,14,12,1,8,2,0,13,12,0,12500,1,3,1,1,0,3,12000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,182,14,1,-2,-2,1,8,2,0,9,8,-4,-4,1,3,1,1,0,3,12000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,183,20,1,12,12,3,4,2,0,12,12,0,6697,5,3,2,1,0,5,23000,0,-4,-4,0,0,0,0,0,0,2,0,5,0,1,0,0,0,-4,-4,0,0,0,0
1,184,18,1,12,12,3,4,4,0,12,12,0,1200,5,3,2,1,0,5,23000,0,-4,-4,3,0,5,3,0,0,0,0,6,5,5,0,0,1,0,0,4,1,0,0
1,185,14,1,12,12,3,4,5,0,9,8,-4,-4,1,3,1,1,0,5,23000,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,4,0,0,0
1,186,19,1,12,12,2,7,2,0,14,13,0,3752,5,3,2,1,0,5,30000,0,-4,-4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-4,-4,1,1,0,0
-4,187,14,1,12,12,2,7,2,0,8,7,-4,-4,1,3,1,1,0,5,30000,0,0,2,1,4,1,1,0,0,1,2,0,0,0,0,2,0,-4,-4,2,0,0,0
1,188,20,1,10,12,1,5,5,0,11,10,0,3600,5,3,2,1,0,3,22000,0,-4,-4,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,6,0,0,0
0,189,21,1,10,12,2,7,1,0,15,14,0,200,1,3,1,1,0,1,-2,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,190,17,2,16,17,2,9,1,0,11,10,0,-4,5,3,2,1,0,4,26000,0,-4,-4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,191,15,2,16,17,2,9,1,0,10,9,-4,-4,1,3,1,1,0,4,26000,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,-4,-4,0,0,0,0
0,192,15,1,12,12,1,7,2,0,10,9,-4,-4,5,3,2,1,0,4,20000,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4,-4,-4,0,0,0
1,193,21,2,12,12,1,7,1,0,15,14,0,2600,1,3,1,1,0,4,28000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,194,14,1,12,12,1,7,1,0,9,8,-4,-4,1,3,1,1,0,4,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,195,19,1,10,16,1,4,2,0,14,13,0,2000,1,3,1,1,0,4,31000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0
1,196,14,1,20,16,1,7,5,0,9,8,-4,-4,1,3,1,1,0,4,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,3,0,0,0
1,197,16,1,11,12,3,7,1,0,11,10,-4,-4,5,3,2,1,0,5,25000,0,0,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,-4,-4,1,0,0,0
1,198,15,1,16,17,1,4,5,0,10,9,-4,-4,1,3,1,1,0,4,30000,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,4,0,0,0
1,199,20,1,12,12,2,7,2,0,12,12,0,5000,1,3,1,1,0,3,65000,0,-4,-4,0,4,3,2,0,0,4,0,6,4,0,0,0,1,0,0,6,0,0,0
1,200,20,1,16,12,2,7,1,0,12,12,0,8000,5,3,2,1,1,2,25200,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,201,21,1,13,20,1,7,3,0,15,14,0,8300,1,3,1,1,0,4,49000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,2,0,0,0
0,202,18,1,16,16,1,8,1,0,12,12,0,4000,1,3,1,1,0,1,4300,0,-4,-4,0,0,0,0,0,0,0,0,6,3,4,4,0,1,0,0,1,1,0,0
-4,203,21,2,10,-2,1,2,2,0,14,13,0,1506,8,1,2,1,0,2,6159,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
0,204,21,1,5,16,5,7,1,1,12,11,0,-3,8,1,2,1,2,2,-3,-3,-4,-4,0,3,1,0,0,0,3,0,6,0,0,0,0,0,-4,-4,-5,-5,-5,-5
1,205,21,1,-2,12,4,7,2,1,12,12,0,960,8,1,2,1,1,3,11960,0,-4,-4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-4,-4,-4,0,0,0
-4,206,16,1,11,12,2,7,2,0,11,10,-4,-4,1,3,1,1,0,5,13000,0,0,6,4,4,3,0,0,0,4,1,6,5,3,0,3,1,0,0,6,-5,-5,-5
1,207,16,1,9,10,2,7,2,0,9,8,-4,-4,1,3,1,1,0,5,13000,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,4,1,0,0
1,208,20,1,-2,-2,3,7,1,1,11,10,0,0,6,3,2,1,0,2,7800,0,-4,-4,0,1,1,0,2,0,1,1,6,-1,-1,-1,-1,0,-4,-4,0,0,0,0
1,209,18,1,12,-3,2,7,2,0,12,11,0,5000,1,3,1,1,0,2,48000,0,-4,-4,0,2,0,0,0,0,0,0,0,-1,0,0,0,0,-4,-4,1,1,0,0
1,210,16,1,12,12,2,7,5,0,11,10,-4,-4,1,3,1,1,0,5,20000,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0
1,211,15,1,12,12,2,7,5,0,9,8,-4,-4,5,3,2,1,0,5,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,212,18,1,12,16,3,7,2,0,12,11,0,2000,1,3,1,1,0,6,-3,-3,-4,-4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,-4,-4,3,1,0,0
1,213,16,1,12,16,3,7,4,0,10,9,-4,-4,1,3,1,1,0,6,-1,-3,0,4,0,1,0,0,0,0,3,0,6,2,0,0,0,0,-4,-4,3,0,0,0
1,214,14,1,12,16,3,7,2,0,9,8,-4,-4,1,3,1,1,0,6,-1,-3,0,5,2,3,1,1,0,0,3,0,5,5,2,0,1,0,-4,-4,4,0,0,0
-4,215,18,1,12,12,2,1,4,0,13,12,0,1500,1,3,1,1,0,3,30000,0,-4,-4,3,0,0,3,0,0,0,0,3,3,0,0,2,0,-4,-4,3,0,0,0
-4,216,18,1,11,14,2,5,2,0,10,10,0,901,5,3,2,1,0,5,21100,0,-4,-4,0,0,2,0,0,0,1,0,6,5,0,0,0,0,-4,-4,-5,-5,-5,-5
-4,217,16,1,12,14,2,1,5,0,11,10,-4,-4,1,3,1,1,0,5,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,-5,-5,-5,-5
0,218,21,1,12,12,2,8,1,0,16,15,0,4700,1,3,1,1,0,2,15000,0,-4,-4,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,-4,-4,0,1,0,0
1,219,19,1,12,11,1,3,2,0,14,13,0,700,5,3,2,1,0,4,55000,0,-4,-4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,-4,-4,0,1,0,0
1,220,17,1,12,12,1,3,4,0,12,11,0,-4,5,3,2,1,0,4,55000,0,-4,-4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-4,-4,2,1,0,0
0,221,14,1,-2,-2,6,2,3,0,7,6,-4,-4,7,2,2,1,0,11,8400,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,222,17,1,9,-2,6,2,2,0,9,9,0,-4,3,2,1,1,0,11,8600,1,-4,-4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0
0,223,16,1,-2,-2,6,2,2,0,9,8,-4,-4,3,2,1,1,0,11,8900,1,0,0,0,1,0,0,0,0,1,0,6,0,2,0,0,1,0,0,0,0,0,0
1,224,18,1,9,-2,6,2,2,1,11,10,0,0,7,2,2,1,0,11,8400,1,-4,-4,3,4,2,0,0,4,3,2,0,0,0,0,0,0,-4,-4,0,1,0,0
-4,225,18,1,9,-2,3,9,6,0,9,8,0,-2,4,1,1,1,0,4,9156,0,-4,-4,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,-4,0,0,0
-4,226,15,1,9,6,3,9,6,0,9,8,-4,-4,4,1,1,1,0,4,9156,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0
0,227,21,1,9,9,4,1,1,1,10,9,0,0,7,2,2,1,0,3,5184,0,-4,-4,0,1,2,0,0,0,3,0,6,0,0,0,0,0,0,0,-4,0,0,0
1,228,21,2,12,15,4,9,6,0,10,9,0,0,8,1,2,1,0,4,8450,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,2,0,0,0
1,229,16,1,8,9,1,7,6,0,10,9,-4,-4,5,3,2,1,0,3,-1,-3,0,4,0,0,0,2,0,0,0,0,3,0,0,0,0,0,-4,-4,-4,1,0,0
0,230,14,1,12,8,2,7,1,0,8,7,-4,-4,1,3,1,1,0,4,19000,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,231,21,1,-3,16,3,7,2,0,12,12,0,9200,5,3,2,1,0,5,29000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,1,0,0,0
1,232,17,1,10,14,3,7,3,0,12,11,0,-4,1,3,1,1,0,5,29000,0,-4,-4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-4,-4,2,0,0,0
1,233,14,1,10,15,3,7,2,0,9,8,-4,-4,1,3,1,1,0,5,29000,0,0,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,-4,-4,1,0,0,0
1,234,17,1,9,9,7,3,6,0,10,9,0,-4,2,3,1,1,0,3,5000,1,-4,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,235,15,1,12,12,3,4,2,0,10,9,-4,-4,1,3,1,1,0,6,16000,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-4,-4,-4,0,0,0
1,236,17,1,9,12,1,7,2,0,11,10,0,-4,5,3,2,1,0,4,30000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,237,21,1,11,7,4,0,1,0,12,12,0,5700,5,3,2,1,0,1,5710,0,-4,-4,0,0,0,0,0,0,3,0,6,2,0,0,0,0,-4,-4,-4,1,1,0
-4,238,21,1,9,12,6,5,5,0,12,12,0,1000,6,3,2,1,0,8,12000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-5,-5,-5,-5
1,239,18,1,10,11,7,5,6,0,11,10,0,75,6,3,2,1,0,1,75,1,-4,-4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,240,16,1,8,8,6,5,5,0,11,10,-4,-4,6,3,2,1,0,8,10000,1,0,1,0,0,1,0,0,0,2,0,6,3,2,0,0,1,0,0,1,0,0,0
-4,241,15,1,11,11,6,5,5,0,8,7,-4,-4,2,3,1,1,0,8,10000,1,0,3,0,4,0,0,0,0,3,0,-1,-1,0,0,0,1,1,0,2,0,0,0
1,242,20,1,12,12,2,4,1,0,13,12,0,6300,5,3,2,1,0,1,7236,0,-4,-4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,-4,-4,2,0,0,0
1,243,20,1,12,12,3,5,1,0,12,12,0,12500,1,3,1,1,0,1,12600,0,-4,-4,0,0,0,2,0,0,0,0,6,3,0,0,0,1,0,0,3,1,0,0
0,244,21,1,16,7,4,2,2,1,12,12,0,1300,5,3,2,1,1,3,7910,0,-4,-4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-4,-4,3,0,0,0
1,245,16,1,14,12,3,7,5,0,11,10,-4,-4,5,3,2,1,0,5,15000,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-4,-4,2,0,0,0
-4,246,15,1,12,12,3,7,5,0,9,8,-4,-4,1,3,1,1,0,5,15000,0,0,4,3,3,2,3,1,3,3,3,3,0,0,0,1,0,-4,-4,1,0,0,0
1,247,20,1,13,8,4,0,6,0,14,13,0,4500,2,3,1,1,0,6,6000,1,-4,-4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-4,-4,-4,0,0,0
1,248,17,1,16,8,4,0,3,0,9,8,0,-4,2,3,1,1,0,6,7000,1,-4,-4,0,0,0,0,0,0,2,0,6,4,0,0,0,0,-4,-4,2,1,0,0
1,249,16,1,12,12,4,2,6,0,9,8,-4,-4,6,3,2,1,0,6,7000,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-4,-4,1,0,0,0
1,250,20,1,12,8,1,4,4,0,12,12,0,5520,5,3,2,1,0,3,10600,0,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-4,-4,-5,-5,-5,-5
1,251,16,1,10,10,2,5,1,0,10,9,-4,-4,2,3,1,1,0,4,6000,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0
1,252,14,1,10,-2,2,5,1,0,9,8,-4,-4,6,3,2,1,0,4,6000,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,6,0,0,0
1,253,14,1,8,12,2,7,5,0,9,8,-4,-4,1,3,1,1,0,4,14000,0,0,2,0,0,2,3,0,0,3,0,3,0,1,0,0,1,0,0,1,0,0,0
1,254,17,1,11,8,4,7,4,0,12,11,0,2000,5,3,2,1,1,2,-2,-3,-4,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,2,0,0,0
1,255,16,1,10,8,4,7,5,0,11,10,-4,-4,5,3,2,1,0,7,22000,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-3,-3,4,0,0,0
1,256,17,1,11,9,2,7,5,0,12,11,0,-4,5,3,2,1,0,5,18000,0,-4,-4,1,0,3,0,0,0,1,0,2,1,1,0,0,0,-4,-4,0,0,0,0
1,257,14,1,11,9,2,7,6,0,9,8,-4,-4,1,3,1,1,0,5,18000,0,3,4,1,1,2,0,1,0,1,0,3,0,0,0,0,1,0,0,3,-5,-5,-5
1,258,21,1,14,12,3,7,4,0,14,14,0,4300,5,3,2,1,1,2,19450,0,-4,-4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-4,-4,0,0,0,0
0,259,20,1,12,12,2,7,3,0,12,12,0,14200,1,3,1,1,1,2,19700,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
1,260,18,1,12,18,3,7,5,0,12,11,0,950,1,3,1,1,0,4,27000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,261,16,1,12,8,3,7,5,0,10,9,-4,-4,1,3,1,1,0,4,27000,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,3,0,0,0
-4,262,18,1,12,-3,4,7,6,0,12,12,0,6200,5,3,2,1,0,5,21000,0,-4,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,263,17,1,12,12,4,7,5,0,11,10,0,-4,1,3,1,1,0,5,21000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,264,17,1,10,10,2,7,1,0,12,12,0,8000,5,3,2,1,0,1,8000,0,-4,-4,0,0,1,1,0,0,0,0,3,5,0,0,0,0,-4,-4,0,1,0,0
1,265,16,1,12,-2,0,7,5,0,11,10,-4,-4,5,3,2,1,0,4,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,266,17,1,12,14,2,7,2,0,9,9,0,-4,2,3,1,1,0,3,9200,0,-4,-4,2,0,2,0,0,0,0,1,6,0,0,0,0,1,0,0,-5,-5,-5,-5
-4,267,20,1,8,12,2,7,1,0,12,12,0,5000,1,3,1,1,0,4,18000,0,-4,-4,3,2,2,0,0,0,4,0,0,0,0,0,0,0,-4,-4,0,-5,-5,-5
